reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A2FX9LTN9GD932,B00DBKKVKK,Amanda Butcher,"[0, 0]",Got it as a gift for someone and they loved it. Got here in time to be wrapped so far no problems with the product.,5.0,cool,1388793600,"01 4, 2014"
A3D6LS7TLY5BA9,B00DBLJ84E,sd,"[1, 1]",It looks good and it feels nice on my feet.  Made in USA too that's why I bought it.  Nice!,5.0,Made in USA,1393718400,"03 2, 2014"
A1A4ST5QPT2CCQ,B00DCKLT2S,Angela Miller,"[0, 0]","I LOVE my in wallet I carry it all the time, usually don't carry big wallets like this but this one I love and use all the time now!!! Love the fast service I got with my order!",5.0,Thank you,1395014400,"03 17, 2014"
A3HUT8XCQ3W8L5,B00DCKLT2S,Ann,"[0, 0]",Great clutch!  I'm pleasantly surprised by how much it holds and it matches my iPhone case! Definitely worth the price.,5.0,Fun clutch,1394668800,"03 13, 2014"
ALDNN4FDVZ5CA,B00DCKLT2S,Becky Capehart,"[0, 0]",Love this wallet  Give it the highest rating possible because it really a good size wallet the only problem I had was my check book didn't really fit in the wallet all that good so I just use the back part for receits,5.0,wallet,1395792000,"03 26, 2014"
A2T9WQJ6VLNBOI,B00DCKLT2S,Bobbi Asbury,"[1, 1]",I love this wallet - It holds everything that I need it to and is easy to grab if I don't want to take my entire purse in somewhere.  The checkbook holder does not hold my checkbook and register very well but my checkbook still fits inside and I just have it separate.  it fits in my purse (which is the same realtree print) and also in my smaller grab and go purse that I keep in my car.  I love it thanks.,4.0,Perfect size for me,1364256000,"03 26, 2013"
A3M6QI7IVMNBR,B00DCKLT2S,Brittany,"[3, 3]","I love this wallet not only because it matches my purse and belt, but because it has alot of slots for your cards and a check book holder. It is very sturdy and the fabric is great. No wear n tear so far.",5.0,All Around great product!,1340582400,"06 25, 2012"
AW9X9AEQBKR0J,B00DCKLT2S,C. F. riggs,"[0, 1]","Yes would recommend it is lovely, do not think you should have limits on opinions, it is rude, think about it",5.0,It is lovely,1397433600,"04 14, 2014"
A2SA9GMEL9G4IX,B00DCKLT2S,Charleen Rogers,"[0, 0]",I was expecting the clutch to be a little smaller.it is the size of a purse. It is beautiful and arrived quickly.,4.0,Very nice!,1403395200,"06 22, 2014"
A23L1RW7N86AOT,B00DCKLT2S,Cheri,"[0, 0]","Added this wallet with the purse order, they match very well. The wallet is super nice and has a lot to offer. Would definitely recommend to anyone.",5.0,Added Accessory,1380844800,"10 4, 2013"
A3JSLCXMPDE5K9,B00DCKLT2S,danielle,"[0, 0]",just received my wallet and the shipping time was extremely quick!!!! i think that the wallet looks better in person.  color is just like in the picture.  would definately order again!!!,5.0,looks nice,1369267200,"05 23, 2013"
A2TL4RZVEYE8AF,B00DCKLT2S,Debra Marciniak,"[0, 0]","A great wallet, it fits all my things and has room for more. I matches my purse and  I just love it.",5.0,A great wallet,1386806400,"12 12, 2013"
A185XTJ1MLE6GG,B00DCKLT2S,Joshua Allen,"[0, 0]",not bad for the price. got it for wife for a Christmas present she loved it but the latch was broke it open fine the first time but when you closed it it would not latch you could easily pull it apart with no problem.,1.0,dislike,1389312000,"01 10, 2014"
A3RMVFXJ5ZZ244,B00DCKLT2S,Lisa Thielke,"[0, 0]",I love this wallet. It has many card holders than any wallet I've had. Fast shipping and a great price for what you receive,5.0,Great purchase,1395532800,"03 23, 2014"
A379OGIUD74QF4,B00DCKLT2S,loopylinda5,"[3, 3]","Christmas present for my daughter and it ripped, chipped and broke after only using it for three weeks. Will not recommend to anyone. Went to Bass Pro Shop and bought a new one and Two months later, it still looks new.",2.0,Cheaply made,1363824000,"03 21, 2013"
AHOU4ZVA992Y5,B00DCKLT2S,loretta,"[0, 0]",Matches my purse and I love it.,5.0,Five Stars,1404604800,"07 6, 2014"
A1NF1TD536U7KE,B00DCKLT2S,Lori,"[0, 0]",I am a teenager who loves Realtree Camo products.  This wallet is great!  I am happy to have received it for my 16th birthday!,5.0,luved it,1378252800,"09 4, 2013"
A3NJZ0PYYWZFYT,B00DCKLT2S,Lynette Garden,"[0, 0]","Very disappointed.  It has many slots for cards and even a place for a checkbook.  I can't put too much stuff in it or it pops open.  It is very deceiving.  It seems that it would hold a lot, but it hasn't for me.",1.0,Very disappointed,1393891200,"03 4, 2014"
ARTFYWRQ311KW,B00DCKLT2S,Mandylynn,"[0, 0]",Love the wallet as far as the color & everything it's perfect. Only problem I have is it don't like 2 stay snapped. You almost have 2 keep it empty so it will stay snap,3.0,Pretty,1374364800,"07 21, 2013"
A1EPPYKEHUBJTW,B00DCKLT2S,Marlin McFeeters,"[0, 0]",The perfected size for what I needed.  The camo pattern is not too bizarre but actually a very nice thing,5.0,Just what I needed.  Everyone loves it,1396483200,"04 3, 2014"
A3NFA7R4GVBYHD,B00DCKLT2S,Melissa Greene,"[0, 0]","Love this wallet!  I didn't even realize it also had the checkbook part in it too so it is so functional.  It goes with my cosmetic bag, and my purse.  It is made of canvas but a solid wallet with a push button open.  I love this RealTree product and many more to come for my matching set!  I have gotten alot of compliments on this item also and they were surprised when I said I got it on Amazon.com!  Great way to shop, easy shopping and reasonable pricing along with great product and excellent customer service!",5.0,Functional Wallet with great looks!,1363564800,"03 18, 2013"
A3K4AV3AV5IA2X,B00DCKLT2S,MFtombraider,"[0, 0]",I kinda Wish it had a little more tree print on the front of it like the picture but other then that I love it!,4.0,Wallet :),1364860800,"04 2, 2013"
A3P3NYNXLSJ3A1,B00DCKLT2S,"Misty E. Armstrong ""Misty Armstrong""","[1, 1]","Even prettier in person than the photo.  It is also thicker than it looks which I was pleasantly surprised about.  Very nice, high quality item!",5.0,Excellent Quality,1357862400,"01 11, 2013"
AGPWUZUBA5W12,B00DCKLT2S,Natalie,"[0, 0]",thank u so much i love it i uses it everyday with my purse that i got that is just like it,5.0,thank u,1396224000,"03 31, 2014"
A2YSUE91T44BVV,B00DCKLT2S,Nita Gibson,"[0, 0]","Absolutely adorable. Matches the purse perfectly, has plenty of room for all of you credit cards, and money. Alsonincludes a check book cover.",5.0,Perfect,1377561600,"08 27, 2013"
A203GP3E7MA206,B00DCKLT2S,pitteo,"[0, 0]","I was looking for a small extra something to put my credit cards in.  What this is  a clutch, a complete wallet.  not at all was I was looking for If you want something to carry all your money change cc at the same time this would be great.  Not happy because I ordered the wrong item.",3.0,Bought the wrong thing.,1394323200,"03 9, 2014"
AWEG467FVQGJN,B00DCKLT2S,Real tree,"[0, 0]",I love my new wallet it's worth the price so happy I got it. It arrive earlier than it said it would I recommend this product :),5.0,Real tree wallet,1361318400,"02 20, 2013"
A35408M62E11XT,B00DCKLT2S,"Sharon J. Redding ""Sharon Redding""","[1, 1]",I absolutely LOVE this item! Its Real Tree so its not a cheap knock off item its genuine and great quality! I love how big it is and it holds my credit cards and checkbook in it just fine with room for odds and ends! I love the camo look to it & its so pretty with the rhinstones and studs too.Great item and SUPER fast shipping! I got it 2 days before the due date expected so was super happy about that!!,5.0,Love it!,1397606400,"04 16, 2014"
A1MXA7BT95J28Z,B00DCKLT2S,Sublime,"[0, 0]",It smells like toxic fumes and the inside is quite small and challenging to get the money out. I gave it to my mom for a present and she loves it. She is a wanna be redneck.,3.0,Eeh,1366156800,"04 17, 2013"
AS14KKAC30QZ3,B00DCKLT2S,Tonja,"[0, 0]","it didn't stay close. so I returned it. It was not very good, didn't hold up to its standards. Thanks",1.0,didn't hold up,1392336000,"02 14, 2014"
A1Z00SBATMHQET,B00DCKLT2S,vicki osborne,"[0, 0]",I really love it and now my friends wants one and ask where I got I said off amazon use it every day,5.0,for my use,1396310400,"04 1, 2014"
A1E5Z6GPDGFODZ,B00DCP2EHC,"Hoppyish ""H""","[0, 0]",Stylish bag & worth the great price.  I feel it hardly will ever go out of style....can't wait to use it when going out.,5.0,GREAT BUY!,1396742400,"04 6, 2014"
A2LPOQT8WQXTW5,B00DDFBSE6,"MistressFontaine ""your Suffering is My pleasure!""","[0, 0]","I just received this dress a few days ago. It ships from China, so it takes a while to arrive, but it IS worth the wait.  I'm 5'6"" currently 160 (not My standard weight). I have a Pear Shaped body, being smaller in the bust and fuller in the hips and butt...so I bought a Large to be cautious. It fit like a jem! Looks great.The Down Side is that bandage dresses don't do so well when folded up for a long period of time and the creases become slightly discolored. This has happened with many of My bandage dresses no matter the brand..Guess, BEBE, etc...so I wouldn't rule this dress out because of it. It's not that noticeable, except to the person wearing it. So, I still recommend the dress. Trust Me, once you get it on with a pair of high heels, there's no turning back!",4.0,"Beautiful , however....",1379203200,"09 15, 2013"
A3C3UFZ5VURBR1,B00DDVRSHQ,Cheri CPA,"[0, 0]",I purchased these because I have several Puma golf pants and love everything about them.  This is a great color / style and blends in nicely with my golf-wardrobe.,5.0,Love these Puma golf pants!,1400716800,"05 22, 2014"
A25PP1UONSAQGT,B00DE4467W,A. Norvelle,"[0, 0]",It was completely different from what was pictured. They were good about the returns process and it went through easily.,1.0,Not as pictured,1399939200,"05 13, 2014"
A39UN7TEQ1OWQN,B00DE4467W,Danielle Johnson,"[0, 0]",nice looking trucker hat with USA colors. LOVE DD show. Always good to keep a ball cap in your ride,4.0,Duck Trucker Cap,1393027200,"02 22, 2014"
A3E48A3Q12F5JF,B00DE4467W,Hands LOL,"[1, 1]",This hat has a white mesh back (not camo) with duck commander written in front above and below the flag logo,1.0,not as pictured or described,1389830400,"01 16, 2014"
A3JMGR68DBX2AO,B00DFSK4UA,Alecia Hinds,"[0, 0]","Cute, handy little bag. A little smaller than I thought but it can hold my tablet and notebooks for school.",4.0,nice,1388620800,"01 2, 2014"
A3J0SVCW3IXZB9,B00DFSK4UA,Carrie Wildenstein,"[3, 3]",The straps broke after I owned it for less than 24hours. It had this awful chemical paint smell. Worst purchase ever!,1.0,Worst Purchase Ever!,1392422400,"02 15, 2014"
A1DSO99VY31FMV,B00DFSK4UA,C Lewis,"[2, 2]",Unfortunately I am writing a bad review for this bag. It is way too small to carry as a backpack. The material looks and feels cheap. My daughter and I was very disappointed.,1.0,Too Small,1379289600,"09 16, 2013"
A3POZ78L099LJ8,B00DFSK4UA,LMG,"[0, 0]","The design is so cute. You can use it as a backup from either side & when straps are not used as a backpack they snap to the bag so they aren't falling or flopping around. The color is represented well. I was also pleased that metal was silver & not gold colored. Even though the material quality is low, if it where higher the bag would be more expensive & therefore out of my price range. I will now copy the style & reproduce it with some extra details in canvas or quilted fabric.",3.0,"Cute design, quality is low, you get what you pay for",1403740800,"06 26, 2014"
A3SB67NO6FM2PD,B00DFSK4UA,Rachel,"[0, 0]","The bag itself looks really cute and it's cool how it can be a backpack or a shoulder bag, but the inside is way too small. I was gonna use this for college but I had too many things to put in that wouldn't all fit inside. Plus, if I put too many things it would get too heavy and I was scared it was going to break.",3.0,Too small,1380067200,"09 25, 2013"
A3U3FN2IH1UJWA,B00DFSK4UA,"W. Canchola ""sk8wen""","[2, 2]","I used the bag for a trip so I could sight see without holding anything. The material tore so the metal loops that hold the strands came off. Its a good looking bag but it cannot support much weight and really cannot handle wear and tear from basic use. I am currently in the market for a new bag, ill probably just stick to canvas since its more durable.",1.0,"Material will tear, cannot support light weight",1392681600,"02 18, 2014"
A37KAZ6UIG9M2V,B00DFUWZ3C,Byron Goode Sadler Jr,"[0, 0]",This watch had broke befor I got it.  The little plastic diamonds inside it had come off in the mail I guess. I bought it for the green straps any way.,1.0,The plastic bands are great!,1388793600,"01 4, 2014"
A2YQNXOMC2U1V3,B00DGDVZIY,cld08,"[1, 1]","This was a gift for my mother. She loves it. I was concerned that it wouldn't be roomy enough, since she carries a lot in her purse, but with the various pockets and zippers, she's able to fit everything she needs (and plenty that she doesn't) with ease. The price is a little steep. I wouldn't have bought it for myself, but since it was a gift, I didn't mind spending the extra.",5.0,Nice purse,1393977600,"03 5, 2014"
A1RD7V539BVD5M,B00DGDVZIY,Raina Hood,"[0, 0]","I live almost everything about this purse! Only 4 stars because its so loud! Those metal rings on the handles clang together so loud! I feel like I need to get 'handle silencers' or something now to go on it. Otherwise, I love it! Great look, great bag!",4.0,Loud handles,1398643200,"04 28, 2014"
A156ABZG5NZIN2,B00DGXADZ0,Christian,"[0, 0]","Got these as a gift and love them!  Fit great, so soft inside and well constructed.  The rubber sole is perfect for those early morning trips outside to get the paper, walk the dog, etc.",5.0,love these!,1388016000,"12 26, 2013"
AUOBUCZL4ARKW,B00DGXADZ0,Shane Guthrie,"[2, 2]","Good comfortable slippers, can wear outside if you wanted. My wife loves them. Good customer service, they sent the wrong size first, but re-sent the correct size quickly",5.0,Comfortable Slippers,1386892800,"12 13, 2013"
AUTYJFA9DNR81,B00DGXADZ0,Thomas F. Phillips,"[0, 0]",a soft sleek inside feeling....great slippers! they were bought for a present and were perfect!I'm considering another pair for myself.,5.0,ahhhhhh,1388102400,"12 27, 2013"
A27D0JKNZLP6CG,B00DH2FOOA,"Ofelia M. Ramirez ""michelle""","[0, 0]",This doesn't support my belly and slides up when I walk! I wouldn't recommend this product to anyone because It doesn't work...,2.0,Not good support :(,1388707200,"01 3, 2014"
A339KUDBKJOIMS,B00DHEEQTW,Paul S.,"[0, 2]",I was sent the wrong sunglasses but didn't have time to return them since was leaving on vacation.I've used them and they worked well for their intended use. The polarized lens work to expectation. Very similar to my more expensive Maui Jim's.,1.0,"The sunglasses works well, but I was sent the wrong sunglasses! I was sent MP-05 BLK/BLK.  I wanted MP-06 BLK//BRN",1377302400,"08 24, 2013"
A1FM6OQQ2FLGZE,B00DHIXATU,GCD,"[1, 1]","This mask is GREAT.  My only complaint was that it was a little claustrophobic, but possibly that's just me.  I cut an extra hole in the neck area (in front of my own mouth), and that helped me to know that I could breathe in it.",4.0,"Excellent chicken head!, and folds up very small in case you want to travel with it",1388534400,"01 1, 2014"
A309RNM8JOWZJE,B00DHSWJSI,JG,"[0, 0]",This item is very durable and completely lined with plastic inside and out.  The plastic material is very flexible so I'm not concerned with it cracking or distorting the adorable kitty picture.  I am a big fan and have gotten lots of compliments!  100% worth the price!,5.0,High quality coin purse,1394150400,"03 7, 2014"
A1KTKGGYGJSXVA,B00DHSWJSI,"Kenneth B. Day ""fireandfarm""","[0, 0]","It is cute, wife liked it, looks real, reasonably price.  It appears to be of good enough quality to not fall apart quickly.",5.0,Coin purse -,1389916800,"01 17, 2014"
A7C8LHJJM1SX6,B00DHSWJSI,KimmyKat,"[0, 0]",This kitty looks just like my maincoon kitty that passed away in 2012.  Now w/ this adorable coin purse w/ me every day i get to be reminded of his cuteness :),5.0,Cutest Coin Purse,1395187200,"03 19, 2014"
A1G3X1UO5YZRAU,B00DIF5PB8,bobbie,"[0, 0]",They are great.I put them on as soon as I get home. They make my feet happy.I recommend them .,5.0,wonderful! !!!!,1403740800,"06 26, 2014"
A1DK0ACNH2J4HI,B00DIR6UCO,BooBoo,"[3, 3]",The bag came fairly quickly. Its just like the picture good quality material. It came with a Christmas card and two small gifts :) That was a fun surprise!! I would buy again and I do think it is worth every penny.,5.0,Love it,1387411200,"12 19, 2013"
AR9PJOSGQIGT6,B00DIUD74U,Devon,"[0, 0]",It is the right size but the material is awful. The thread count is so low you can see through it and it is by no means soft. There is no stretch to it either. The cut is good though. If you don't plan on wearing them often I guess they may be right for you. Oh and I think the label &#34;Thai Silk&#34; has a strange comedic value as the cloth is a plastic of some kind (polyester possibly?),2.0,It is the right size. But that is about it.,1390348800,"01 22, 2014"
A1UOWC2XTIBBT2,B00DIYG6TY,Nesta V.,"[0, 0]",Good quality & it is a good bag I gave it as a gift & they love it. Will recommend,5.0,Bag,1401148800,"05 27, 2014"
A3288GTATKIXEO,B00DIYG6TY,Samantha R.,"[0, 0]",THIS WAS GREAT AS WELL.  THE PLATIC IS NOT AS STIFF AS THE 16 JOEY- STILL A GREAT PURCHASE SINCE I GOT THEM BOTH,5.0,THIS WAS GREAT AS WELL,1405814400,"07 20, 2014"
A1GILIOBPV3LX4,B00DKG918S,jh,"[0, 0]","Wrong color and size but luckily they still fit and have a nice touch. Your lucky I'm not picky, hah.",3.0,eh,1376870400,"08 19, 2013"
A2GVCOJV1336WS,B00DM8KA7U,ABQ_Music,"[0, 0]","This is a nice money-saver. I searched everywhere for the parts for my washer. I found them locally, but for 3 times the price. It was so much easier to have them shipped to my door using Amazon Prime!",5.0,The best price on the authentic product,1389052800,"01 7, 2014"
ALMK6PEE6HNP1,B00DM8KA7U,Brian Heemsoth,"[0, 0]","Product was delivered as advertised at a much lower price than Sears charges after their ridiculous shipping fee. Installation took about an hour following these directions -[...] Use 1.5"" #12 Sheet Metal screws when the instructions call for them (available @Lowes/Home Depot).",5.0,Works as Advertised - Much Better Value than Sears,1370304000,"06 4, 2013"
A2KBHQSHABAZKU,B00DM8KA7U,jared,"[0, 0]",Easy fix.  Found instructions on how to replace online and only took 20 mins to fix the shake in the spin cycle,5.0,Easy fix,1375401600,"08 2, 2013"
A1OO1EK1XFKN5V,B00DM8KA7U,matthew,"[0, 0]",It works and came as described. Not much more to say about a plastic ring for your clothes washing machine?,5.0,It works!,1365897600,"04 14, 2013"
A3705IQVDDLP33,B00DM8KA7U,Michael W.,"[0, 0]","If your washing machine is older and can't seem to balance a load despite being leveled this is probably what you need. if you open up the washing machine and see white powder or dust at the bottom this is the part you need. Installation of this is pretty challenging because you have to take the drum put of the machine and most likely all of the screws will be rusted in place. Despite the difficult installation this $5 part will save you $500 on a new washer, since putting this into our machine it balanced every load, something it hadn't done for months before.",5.0,Difficult install but it works.,1405123200,"07 12, 2014"
AWDFFRTD2TJ2Q,B00DM8KA7U,Pasquale 61,"[0, 0]",I got this snubber ring along with a new belt and a thrust bearing kit all for less than $60 on Amazon. My washing machine now sounds and works like new!,5.0,"Genuine Part, Great Price, Fast Shipping!",1377302400,"08 24, 2013"
A1SSDK5VMTDNUO,B00DM8KA7U,"Wallace G. Cox ""acesaroundagain""","[0, 0]",The washer was not staying balanced during the spin cycle.  Replacing this ring cured the problem.  I recommend using vise grip pliers on the springs to prevent them from coming lose as you take them on and off.,5.0,Worked great,1359072000,"01 25, 2013"
A275L4ODUCBFHI,B00DMW5GEI,Brittany,"[0, 0]","When I got it, it was cracked and it was just stuck in the box with nothing to keep it safe at all. Very disappointed the lights on it after two days dimmed and doesn't hardly light up anymore either. Don't waste your money. Just get something else.",1.0,do not buy this watch,1402704000,"06 14, 2014"
A10WLTO1XWB8Z6,B00DMW5GEI,bruce gonzalez,"[1, 1]","As soon as I got the watch I really liked it! It was a unique look and I just wanted something simple but different that I could wear to the gym and around during the duty day. I ride a motorcycle and a few days after I had it I was coming back from the gym when I ran through a &#34;rain lane&#34; (exposed to rain for a short period of time). My watch says water resistant so I wasn't too worried till I got to work and saw that my watch was fogged up and the only thing my watch would tell me was the date. Also the illumination of the digits are very hard to read now. Very Very disappointed in this purchase, but you get what you pay for...damn.",2.0,Really liked it at first,1389916800,"01 17, 2014"
A61VS6JYN38TG,B00DMW5GEI,Elton,"[1, 2]",It really matched the expectations that I had about it.I gave it to a cousin as a gift and he love it a lot,4.0,Nice!!,1382572800,"10 24, 2013"
A3LKVWXAGOI210,B00DMW5GEI,hrgrad111,"[0, 0]",Good Style.. Good Price.,3.0,Three Stars,1404000000,"06 29, 2014"
AZK59EQ77QSS5,B00DMW5GEI,nurse37,"[2, 2]",sharp looking and works great. it really looks like the stealth bomber it was made to look after . hubby likes it a lot very fashionable.,5.0,cool as heck,1381104000,"10 7, 2013"
A29F7QXIK3J8GJ,B00DMW5GEI,Roberto Morales,"[0, 0]","I order this for my son.  He's 9 YO and he really likes the watch, that's all that counts.  I can tell you first that this is a nice watch. It was no design to be seen without its internal lights;  you have to push the light button. You can choose various colors.I can't set the date no matter what I do. The strap is too big for a  9 YO child.That is all",4.0,Nice Watch,1398297600,"04 24, 2014"
A2YACWP1XP09QL,B00DMW5GEI,Scott Wheeler,"[0, 1]",Do not order this. It took over three weeks to get to me which makes since because it is coming got China. Did not worry about returning it because if was on 7.00 US dollars. The battery does not work properly and I am having an issue with setting the dates and times. It&#8217;s a nice watch but I wish is did not get order it.,1.0,DO NOT BUY,1386374400,"12 7, 2013"
AF9X265NYF560,B00DMW5GEI,Terry Brassfield,"[0, 0]","If you like cool watches, then you need this one.Great style and product.Most people will stop and askwhere you got yours.",5.0,Very cool watch,1393891200,"03 4, 2014"
A1LQ4Y4OE7YKQR,B00DMW5GEI,William Clayten,"[0, 0]","Thankfully this watch was SUPER cheap, and I now see why.  The first time I washed my hands, this watch was ruined.",1.0,Why does it say water resistant?!?,1388707200,"01 3, 2014"
A1SZSOBX3WFZ8V,B00DMW5H8I,Daniel O. Gutierrez,"[0, 0]",Took forever to arrive but I love it. Wear it almost every day.,5.0,Five Stars,1404432000,"07 4, 2014"
A1L7FWYE1GI3H7,B00DMW5H8I,Happy Flamingo,"[0, 0]",THIS IS A FUN WATCH BUT NOT IF YOU WANT TO USE IT FOR AN ALARM OR TIMER. I HAVE TO WEAR BIFOCALS SO IT WAS HARD FOR ME TO SEE THE EXTRA THINGS IT COULD DO. I DID NOT RECEIVE DIRECTIONS SO I HAD TO WING IT. I GOT LOTS OF COMPLIMENTS AND SINCE I'M A TREKKY IT FITS ME.,4.0,FUN,1392249600,"02 13, 2014"
A1NQX66OYGS7JQ,B00DMW5H8I,Sean Cooper,"[5, 5]",The paint on the watch started chipping off with in the first 3 days from normal use. The metal on the underside made my wrist break out in a rash  and about 2 Weeks after I started wearing it I washed my hands and it got wet and bit the dust...DO NOT BUY,1.0,very poor quality,1378684800,"09 9, 2013"
A85R7WELXY3AF,B00DNIB6S6,"Wounded Knee ""jjr3253""","[1, 1]","The sizing allows tor easy movement.  The zip out lining makes laundering and temperature changes convenient.  The material is no where near as durable as Nomex.  I typically only got one season of everyday use before it started to look a little shabby.  It doesn't do much for warmth without the liner.  With the liner in, it was adequate down to about 10 or 15 degrees.  The liner is much more durable than the jacket.. My original liner is just starting to wear a little after 4 years of use.",4.0,Convenient and comfortable,1393113600,"02 23, 2014"
AP5GR68EHTK64,B00DNNS1PW,Nhitch,"[0, 0]",These flip flops are very sturdy and comfortable for my 7 yo daughter.  She loves them and I will be ordering another pair next spring!,5.0,daughters favorites,1403654400,"06 25, 2014"
AMUVZJ2PPCKSI,B00DNNS1PW,scooter,"[0, 0]",Fit was true to size. Color was as expected. She really liked how they fit and looked on her feet.,5.0,Great,1399420800,"05 7, 2014"
A3MXVZVV4XRAV2,B00DNNS1PW,Sean Sullivan,"[0, 0]",these flip flops are cute and looked like they would be comfortable.  The fit appeared fine on my daughter's feet and she was excited to wear them.  Unfortunately in a short period of time she had sore red marks between her toes and the top of  her feet where the thong and straps touch.,1.0,these flip flops are cute and looked like they would be comfortable,1404086400,"06 30, 2014"
A1JWW1NQSUB52I,B00DNNWNZG,Always Hopeful,"[1, 1]",Overall an okay purchase.  4 stars instead of 5 because it could be a bit more user friendly.  I do recommend buying because passing through security was a breeze.,4.0,Serves Its Purpose,1387238400,"12 17, 2013"
A2ZS2R5Z37IRNG,B00DNNWNZG,Amazon Customer,"[0, 0]",Perfect size and great quality. I have to use for work everyday. No problems.,5.0,Five Stars,1405814400,"07 20, 2014"
A23H0H644VP9LV,B00DNNWNZG,BJ,"[1, 2]","This Tote is made of very strong materials, excellent for passing security check points and the small pocket on the insideis perfect for keeping things that would get lost on the bottom.  The only negative is that the ends of the zippered top arenot sealed against weather.  Still a great purchase.",5.0,Very sturdy perfect for security passage.,1398297600,"04 24, 2014"
A1VXR4L5603ED4,B00DNNWNZG,Chandra Smith,"[1, 1]","Took this to my first Seahawks game and it was perfect size, right amount of 'storage.' I've still got it loaded for the next game we attend.",5.0,Game day perfect,1392940800,"02 21, 2014"
A750LMKUZ92XI,B00DNNWNZG,Christy McAdams,"[0, 0]",The beg was exactly what I needed. It worked great!!!!,5.0,It worked great!!,1405123200,"07 12, 2014"
A25F3YNMWZ81BW,B00DNNWNZG,Cyndee T,"[1, 1]","It was exactly what we needed for an NFL game. Not cute, not comfortable, but totally functional and within regulation.",4.0,Meh,1396569600,"04 4, 2014"
A1YUOWRO5BYOG,B00DNNWNZG,Deb,"[0, 0]","This tote was exactly what I was looking for.  I can use it as a shoulder bag or just carry it like a purse.  The straps are strong and the bag doesn't tear, even when I carry heavy items in it.  It's a great bag.",5.0,I can use it as a shoulder bag or just carry it like a purse,1404950400,"07 10, 2014"
A2MOBO5PMFP4J2,B00DNNWNZG,Enedina V. Cruz,"[0, 0]","Get this one! Purchased it for a convention at a stadium, packed it with books, snacks and a scarf. Good quality material. The handles are perfect. Can put on shoulder or use the strap to wear across the body. I am very happy with my bag and will be getting another one for other family member.",5.0,Get this bag!,1404777600,"07 8, 2014"
A2UNBFZN9ETFX0,B00DNNWNZG,estela calderon,"[1, 2]",I bought two of these and have had no problems with the NFL policy. Slapped my team sticker on this and we were good to go!,5.0,Meets NFL Policy!,1384473600,"11 15, 2013"
A15GFT8CS3OSEE,B00DNNWNZG,Jacqueline C. Delario,"[1, 2]","I purchased the bag thinking it would be bigger.  For it's size, it is very versatile.  I just wish it were bigger.",3.0,My mistake,1390176000,"01 20, 2014"
A2P6A9FQA6D0SY,B00DNNWNZG,Jennifer W,"[8, 8]","I bought this bag for an NFL game in an outdoor stadium. I was concerned about exposing my camera to inclement weather since camera bags are not allowed. I thought this bag would be great to offer protection from the elements if needed. I chose this particular bag over its competition because of the messenger bag strap. Since blankets and jackets have to be carried in, I wanted my hands free and trying to have a bag shoved in your armpit is just too cumbersome.The bag arrived today. It's of average quality and smells like PVC, which is to be expected. The messenger strap is nice, though I think it could stand to be a hair longer. Cross body, it hits me on between the belly and hip, rather than at the hip.The biggest complaint I have about this bag is that the zipper doesn't completely close the bag. A good 2"" at least on both sides are left open. So the zipper will prevent most things from rolling out, but it doesn't completely seal the bag from the elements, nor will it keep small things from falling out.It's a strange design. Theoretically, I can see how you could stuff the bag a little more this way and it might put less stress on the zipper, but on the other hand, if it doesn't seal the bag, doesn't that defeat the purpose?As long as you're aware of that issue, it's a decent bag. But if you need your bag to be sealed, this isn't the one.We were successfully admitted to Lambeau Field under 2013 rules with these bags (one for my husband and one for me). In one, we fit 2 Snuggies rolled tightly, a hat, and gloves, and in the other we fit 2 scarves, another hat and gloves, medicine we needed, a windbreaker, a small camera, and a wallet, and had plenty of extra room for more items, if we had had them.",4.0,Zipper doesn't completely close bag up but bag is good,1383264000,"11 1, 2013"
AEAXSNSSPKRKU,B00DNNWNZG,Jessica Guardado,"[0, 1]",Needed a clear bag for work. Went to many stores and could not find anything. Found this one and it was exactly what I needed.,5.0,just what I was looking for,1396569600,"04 4, 2014"
A1IR7W42FCEZ5E,B00DNNWNZG,Kari Fleischer,"[2, 3]",If you have to take a clear purse to an NFL game this certainly is the ticket (or a college game played at an NFL stadium).  It holds plenty and even has a small interior pocket. Helpful in the rain too!,5.0,Holds more than you think,1389657600,"01 14, 2014"
A2MLYVQ8DTGM74,B00DNNWNZG,Kimberly A. Fortney,"[0, 0]",Love the adjustable straps but the bag does not zip close or completely close making it a challenge in the rain.,4.0,One draw back,1403308800,"06 21, 2014"
A2RWA5CM03D4YS,B00DNNWNZG,"K. M. Mackey Brown ""Trina MB""","[0, 0]",Perfect size for the FedEx classic. No issues with my bag.,5.0,Five Stars,1405382400,"07 15, 2014"
A3MV4VY2BW90T6,B00DNNWNZG,Kurt,"[3, 3]",We went to the Patriots Bills game in the rain. This bag collects rain due to the design of the zipper. It does not seal the top of bag. So if it rains everything in the bag will get wet.,2.0,we got into the stadium,1389052800,"01 7, 2014"
AOJD9BSEV8CR5,B00DNNWNZG,Laura mays,"[0, 0]",This bag is exactly what I ordered. It arrived in speedy fashion and is exactly as described.  If you need a clear good sized bag for stadiums get it.,5.0,Awesome,1403395200,"06 22, 2014"
