reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,title,price,cat_label,categories,description,imUrl,file_path
A2XH4R3ZXBNVT0,B001A2R1QI,roboticwizzard,"[0, 0]",clc rain wear r1012x .35mm 3-piece suit yellow 2xl will work nice if i get caught in the rain ride my 150cc scooter. itwas delivered in good time,5.0,rain wear,1368144000,"05 10, 2013",CLC Rain Wear R101X .35MM 3-Piece Rain Suit Yellow - X-Large,14.7,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Jackets & Coats', 'Trench & Rain']","Jacket, Bib Pants, Detachable Hood.",http://ecx.images-amazon.com/images/I/31vK78jKO-L._SX300_.jpg,data/amazonproduct/images/B001A2R1QI.jpg
AROSDSYLR72R1,B0080ZA8IG,Jennifer Warren,"[1, 1]",I does not stay on.  I come off. I would be afraid to go and have this fall off of me in front of other people.,2.0,It is useless,1373932800,"07 16, 2013","Adhesive Bra C-cup (15 Pairs Total) - Adhesive Cleavage Enhancer Push-up Bra - Backless Bra / Strapless Bra - 3 Pairs Per Envelope, Order Contains 5 Envelopes (15 Pairs Total Per Order)",14.95,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Lingerie, Sleep & Lounge', 'Intimates', 'Accessories', 'Breast Petals']","NO hook, NO back, NO strap, NO bra!When bra lines are unwanted use this great adhesive bra that rovides support and uplift and you can place the bra to provide as much uplift as you'd like. The exclusive lace-like material breathes and molds to your individual shape. One band size. Cup sizes available: A, B, C and D Beige invisible color to perfectly match any skin tone.",http://ecx.images-amazon.com/images/I/41hd8swJkuL._SY300_.jpg,data/amazonproduct/images/B0080ZA8IG.jpg
A1LN15CBIJUKTN,B00012K3N6,Sheryl Witte-Snyder,"[3, 3]",I have bought these instant sunglasses for years from where I bought my glasses.  I no longer get my glasses there and my eye doctor does not sell these.  I love them for the fact that they are easy to slip on with one hand and they wrap around the sides blocking out most of the bright sun light.,5.0,Love these sunglasses,1368403200,"05 13, 2013",Instant Sunglasses Large Size Grey,2.95,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Sunglasses & Eyewear Accessories', 'Sunglasses']",Place in back of Rx eyeware to cut glare and allow beauty of frames to be seen Light-weight and shatterproof. Offers you maximum UV protection. Blocks 99% UVB and 60% UVA.,http://ecx.images-amazon.com/images/I/31rY8htcGuL._SY300_.jpg,data/amazonproduct/images/B00012K3N6.jpg
A2W1T8729TWQ4,B003U46H3W,rae,"[1, 1]",This purse is perfect  for caring my concealed weapon and it looks classic too!  It still leaves plenty of room for the other things I carry in my purse.  I'm happy I purchased it.,4.0,Serves the purpose and looks good too!,1375574400,"08 4, 2013",GTM Gun Tote'n Mamas Concealed Carry Basic Hobo Handbag,85.0,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Handbags & Wallets', 'Shoulder Bags']","Gun Tote'n Mamas concealed carry Basic Hobo handbag will become butter soft within weeks but will remain durable, bag has leather zipper pulls and double zippered top main compartment closures.",http://ecx.images-amazon.com/images/I/31IbrSN%2B6DL._SY300_.jpg,data/amazonproduct/images/B003U46H3W.jpg
A2J2BV1T6UO6HQ,B005E2JGR2,M. Wilson,"[2, 2]","Very disappointing buy.Do yourselves a favour folks - just wait until you spend the night in a half - decent hotel and you'll receive an identical pair of slippers .In fact, they might be better quality - they could hardly be worse....Slippers are extra wide and extra flimsy.What more is there to say ?",1.0,A poor buy,1402704000,"06 14, 2014","Appearus Premium Cotton Terry Slippers, Open Toe (1 Pair/As132x1)",3.95,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Slippers']",Appearus Open toe fine cotton terry spa slippers with a 5mm thick non-skid EVA sole. It is constructed of thick cotton terry with double stitch lining. This is a perfect luxury after spa treatments. 1 pair per pack.,http://ecx.images-amazon.com/images/I/41gfhqshTqL._SY300_.jpg,data/amazonproduct/images/B005E2JGR2.jpg
A3BMWLJ73D3I1D,B002AMUP9C,Stephen Fullerton,"[0, 0]","Great fit and support for most hikes, scrambles, and canyoneering. The tread sticks like glue to surfaces. So much so that if you are used to anticipating a slide or giving way with your shoes you have to adjust your step because this shoe grabs, especially on slick rock like we have here on the Colorado Plateau. Wore them once and immediately ordered a second pair.",5.0,"Simply put, this shoe Kicks A**!",1350345600,"10 16, 2012",FiveTen Men's Savant Whiskey Hiking Shoe,49.0,Shoes,"['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Outdoor', 'Hiking & Trekking', 'Hiking Shoes']","Not the type of guy to be tied down to just one sport? We think you'll love FiveTen's multi-functional Savant. Composed of synthetics and mesh, it's lightweight, breathable, and quick drying, and its compression-molded midsole and TPU plates offer the protection and stability you need for everything from trail hiking to freerunning. Its co-molded Stealth C4/S1 sole with multi-directional tread provides the ultimate grip, so you'll have no problem committing to a variety of surfaces.",http://ecx.images-amazon.com/images/I/41k5iEOsCwL._SX300_.jpg,data/amazonproduct/images/B002AMUP9C.jpg
A16BLXLPFLIWQG,B000SZMO42,"bookreaderinfresnoca ""joseph m. herrera""","[0, 0]","good price, serves it's purpose. i bought it for use at work. i work swing, so it's dark at times, and the light makes it a lot easier.",4.0,timex watch.,1389744000,"01 15, 2014",1440 Digital Watch,16.49,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","Take a look at the Timex 1440 Digital Watch, if you're looking for Timex reliability, in a well-priced watch. This timepiece isn't short on features. There's an alarm, chronograph, even a night light!.Water resistant 50M..Face diameter: 1.5""..",http://ecx.images-amazon.com/images/I/41-vQh86QRL._SY300_.jpg,data/amazonproduct/images/B000SZMO42.jpg
AGIVDIVY4KTRQ,B001BR3364,Gina M Chiasson,"[0, 0]","Easy to set up and use. Works best on cloudy days, on sunny days it's a bit trickier. Didn't work at all with the sun position where I was at between 09:30- 11:00 but once the sun was shining in the back of it it performed flawlessly.",5.0,Worth the Money!,1391126400,"01 31, 2014",Shooting Chrony F-1 Chronograph (green),97.06,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']",The Shooting Chrony F1 Chronograph measures the speed of bullets and other projectiles. The Chrony F1 Chronograph Includes a jack for use with an optional Chrony Ballistic Printer (sold separately).,http://ecx.images-amazon.com/images/I/414%2BJ45jEhL._SY300_.jpg,data/amazonproduct/images/B001BR3364.jpg
A2T9F5HVUX28RO,B0048W53XK,"Donald Pudim ""Don""","[1, 1]","I am unable to download the data from the watch as I have Windows 7 and it doesn't work!  Had some techie people try other options, but no luck.  So much for that!",2.0,connectivity,1332892800,"03 28, 2012",Nike+ SportBand (Black/Cool Grey/Silver) (Discontinued by Manufacturer),19.0,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']",,http://ecx.images-amazon.com/images/I/51vdQhI%2Bx1L._SX300_.jpg,data/amazonproduct/images/B0048W53XK.jpg
AYPGO9MUI6TKC,B006UITUJ8,Mike C.,"[0, 0]",Junk.  Only got to use one time. Stretched and would fall off sons cleats.  We order 6 pairs for kids on the team all of them fell apart,1.0,Don't waste your time,1395187200,"03 19, 2014",Unique Soccer Hot Spots Shoe Lace Cover,4.99,Shoes,"['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Athletic', 'Soccer']","Soccer Hot Spots keeps your laces tied. Simply stretch over your cleats. Improves your kicking surface, gives you better touch, spin and control. 2 per pack. Fits Youth size 1 to Adult size 12.",http://ecx.images-amazon.com/images/I/41zU5%2BIp1ZL._SY300_.jpg,data/amazonproduct/images/B006UITUJ8.jpg
A2K9R9JUHWW4S,B002PHLVJA,Moogie,"[1, 1]",Great shoes. They fit perfectly and are really cute and comfortable. I would definitely buy this particular brand again. 100% Satisfied,5.0,Perfect,1382745600,"10 26, 2013","Sloggers  Women's Rain and Garden Shoe with &quot;All-Day-Comfort&quot; Insole, Midsummer Black Print - Wo's size 6 - Style 5102BK06",22.42,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Rain Footwear']","Women's Garden Shoe Midsummer, 6, (Black), Ea.",http://ecx.images-amazon.com/images/I/41iIJB1MkAL._SX300_.jpg,data/amazonproduct/images/B002PHLVJA.jpg
A1OAKHEUWM39JU,B002AMW3XI,RATM19,"[0, 0]",Good product. Easy to install. 4/5 because it will scuff up the hair dryer pretty bad. If that's something you care about buy something else.,4.0,Not bad,1380672000,"10 2, 2013",Taymor Stainless Steel Hair Dryer Holder,11.45,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Lingerie, Sleep & Lounge']","Don't keep your hair dryer hidden, keep it handy with this stainless steel hair dryer holder with concealed back plate.  A convenient way to store your hair dryer, can hold your hair dryer in a variety of positions.  Easy to install but tools are required for mounting.  Comes with mounting hardware.  Hair dryer holder is light-weight, weighing in at 7.6 oz.  It is made from stainless steel and is packed 8 pieces to a case in a clear clam-shell retail package with color backcard.   Measures 4"" H and 3"" Diameter with Back plate measuring 1 1/4"" Diameter.",http://ecx.images-amazon.com/images/I/41t9fu6cbKL._SY300_.jpg,data/amazonproduct/images/B002AMW3XI.jpg
A1BREFENRE55CW,B0097DJHEG,Jeri,"[3, 5]","I was skeptical if I would like these on or not, and I must say, I am NOT disappointed!  they fit very well.  I like a taller boot and these hit just right on my leg, about 2"" below my knee.  Very warm and comfy.",5.0,LOVE these boots!,1379030400,"09 13, 2013",Legendary Whitetails Women's Muk Luks Camo Boots,39.99,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Boots']","Exclusively made for us by by Muk Luks&reg; these boots are not only warm but will definitely make a statement! Featuring cotton twill shell, faux fur accents, soft fleece lining and hard rubber non-slip sole. Imported.",http://ecx.images-amazon.com/images/I/410tyvvfsYL._SY300_.jpg,data/amazonproduct/images/B0097DJHEG.jpg
A2OZQ6U3HHJ2G1,B002KDGVL2,Amazon Customer,"[1, 1]","I absolutely love this watch, its so pretty. I love it has military time on it, perfect for my can class and future work! it matches all my instruments for nursing. I highly recommend it!",5.0,awesome!!!!!!!!!!,1377993600,"09 1, 2013",Prestige Medical Nurse Cyber Scrub Gel Watch- Blue,12.97,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']","1777-BLU Color: Blue Features: -Watch.-Packaged in a lucite box.-Black band with white face.-Size: Universal. Options: -Available in black, blue, chocolate, peacock, pink or purple colors. Color/Finish: -24 hour dial, water resistant casing and color coordinated face and band.",http://ecx.images-amazon.com/images/I/41Zqiog2QpL._SX342_.jpg,data/amazonproduct/images/B002KDGVL2.jpg
AUZIBJ1EYZ70C,B000XDUUEU,M. Stebbins,"[0, 0]","I bought this for use with a leather tote bag.  It did not work as I had hoped because the bag itself is so tall.  The organizer would be better in a bag about 3"" taller than itself.  Nothing wrong with quality.  But, its does get lost in the bottom of a tall bag.  Especially a soft leather tall bag.",3.0,Good for use with shallow purse,1298851200,"02 28, 2011",Purse Organizer Insert by Miles Kimball,9.99,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Accessories', 'Handbag Accessories', 'Handbag Organizers']","To change handbags without leaving anything behind, simply lift this purse organizer insert from one purse and transfer to another! Cell phone, credit cards, lipstick and other essentials stay with you. Handbag organizer insert features key clip, six credit card slots, zippered pocket and four open pockets. Nylon. Purse organizer expands to 8 1/2""L x 5""H x 3""W.",http://ecx.images-amazon.com/images/I/41rva6E0ejL._SX300_.jpg,data/amazonproduct/images/B000XDUUEU.jpg
A3J4YZDTBZWOGH,B0006IEWWI,Rick,"[0, 0]","I have had this watch 3 times over the years; it is inexpensive, and easy to use. Good for interval training. Only complaints...the band has a small strap to hold the band down, my last one broke after a year, and the start/stop and lap split buttons are a little hard to hit during training, as they are recessed.",4.0,Met expectations,1402272000,"06 9, 2014",Casio STR300 60lap Sport Running Watch,15.17,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","The Casio STR300 Running watch has a 10 Year Battery, the STR300 Runner Series is not only powerful; it's also eco-friendly too. This long lasting power will translate into years of reliable training data. With a front-button activated 1/100 Second Stopwatch with 60-Lap Memory, Pace Signal and Distance Calculation, you won't want to leave for your next run without it.1/100 Second Stopwatch Measuring Units: 1/100 Second (Lower Display for the first 60 Minutes, Center Display for the first 10 Hours), 1 Second (Lower Display after 60 Minutes, Center Display after 10 Hours); 0.1 Mile or Kilometer Measuring Capacity: 99:59'59""; 99.9 Miles or Kilometers (Total Distance Covered) Measuring Modes: Elapsed Time, Lap/Split Time Memory Capacity: Up to 61 Lap/Split Numbers and Times; Total Distance Covered.Measuring Units: 1/100 Second.(Lower Display for the first 60 Minutes, Center Display for the first 10 Hours),.1 Second (Lower Display after 60 Minutes, Center Display after 10 Hours); 0.1 Mile or Kilometer.Measuring Capacity: 99:59'59""; 99.9 Miles or Kilometers.(Total Distance Covered).Measuring Modes: Elapsed Time, Lap/Split Time.Memory Capacity: Up to 61 Lap/Split Numbers and Times; Total Distance Covered.Input Data: Stride Length 40 to 190cm (16 to 76 inches).Pace Signal.Countdown Timer Measuring Unit: 1 Second Countdown Range: 1 Minute to 100 Hours Other: Auto-repeat Function.Measuring Unit: 1 Second.Countdown Range: 1 Minute to 100 Hours.Other: Auto-repeat Function.Full Auto-calendar (Pre-programmed until the year 2039).12/24 Hour Formats.Battery: CR2025.Approximate Battery Life: 10 Years..",http://ecx.images-amazon.com/images/I/41OT65SBOEL._SY300_.jpg,data/amazonproduct/images/B0006IEWWI.jpg
A3RDZOF22FR0U3,B00936AC6Y,Cynthia Smith,"[0, 0]",Service was great and now I have something to wear around the house that isn't fleecy. They are easy to put on and look like a real shoe. Glad I tried them.,5.0,very comfortable,1379721600,"09 21, 2013","Nufoot Mary Janes Slipper, Black, Small",9.0,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Slippers']","Nufoot is reinventing indoor footwear, where comfort and style coexist to make for happier feet. Made with the latest sports technology, Nufoot is water-resistant, germ-proof, anti-microbial and super comfortable as the skid-resistant soles gives you a good grip on any indoor surface. No matter where you are - in your home, in the office, in the gym, in the library, on an airplane or cruise ship, Nufoot is the perfect companion for your feet.",http://ecx.images-amazon.com/images/I/41pa362zFxL._SX300_.jpg,data/amazonproduct/images/B00936AC6Y.jpg
ATZ24DY10FIE4,B004VRCYXO,rachealtefft,"[1, 2]",I love the style of the watch but the first number does not show so even when it's 11 o'clock AM or PM you can only see one of the 1s and 10 o'clock it says 0 at 12 o'clock it says 2 ...I would like to get a replacement and I need to know how to go about that please send me a message,2.0,upset,1378598400,"09 8, 2013",Timex Ladies T5K523 Ironman 10-Lap Watch - Purple/Black,30.97,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']","About Timex Timex Corporation is the nation's leading watch manufacturer. With a large and varied line of watches, Timex has the style for everyone. From the locker room to the board room, there's a great Timex time-piece for you. Look for Timex on the wrists of many great athletes competing in Ironman events world-wide. And like the best athletes, Timex keeps on ticking. Black watch made of durable resin. 2 time zone settings make travel easy. 10-lap memory recall and 99-lap counter. Water-resistant up to 330 ft.. Dimensions: 9L x 1.25W x 0.5H in..",http://ecx.images-amazon.com/images/I/41QS9eicOKL._SY300_.jpg,data/amazonproduct/images/B004VRCYXO.jpg
A33OLZBQGNBRY4,B002TVRA3I,E. McLaughlin,"[0, 0]",The glasses sent were not the same ones as the photo. There was black plastic on both of the ear arms and the lenses were different and a little too small.,2.0,Ill fitting - not as pictured,1392076800,"02 11, 2014",Elvis Rock Star Sunglasses,4.78,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Sunglasses & Eyewear Accessories', 'Sunglasses']","Be the King of Rock with Elvis Sunglasses! The Elvis sunglasses are all you need to complete your Elvis Halloween costume. Whether dressing up as the King himself or just going for the rock star look, the Elvis sunglasses are the perfect costume accessory! 5 1/4"" across the face. 5"" from temple to ear. Gold frames with black lenses. Made of plastic. Wig and sideburns sold separately. The Elvis sunglasses are the perfect addition to any Elvis or rock star Halloween costume. The stylish Elvis sunglasses are also great for pimp costumes and poker nights no matter what your event, make sure you have the Elvis sunglasses you need! Part of Party Themes > Casino Night > Sunglasses",http://ecx.images-amazon.com/images/I/41DhO8uGTjL._SY300_.jpg,data/amazonproduct/images/B002TVRA3I.jpg
ATR9KYX45BXRE,B0076QL3H0,Shelley,"[0, 0]",Fuzzy Footies are the best. I was given a pair a few years ago and decided to give a pair to each of my sisters in their favorite colors. A perfect little gift!,5.0,Go Blue!,1397433600,"04 14, 2014",Fuzzy Footies Super Soft Slippers with Slip-Resistant Bottom - Pink and Purple,12.95,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Slippers']",Perfect for wearing around the house on hard floors. They keep your feet warm and have slip-resistant bottom pads. Very soft to the touch. One Size Fits Most (Womens 5-11).,http://ecx.images-amazon.com/images/I/51OJ2RGo7VL._SY300_.jpg,data/amazonproduct/images/B0076QL3H0.jpg
AKLR7IKJXXYWH,B00AAGQMEW,Virginia M.  Joyce,"[1, 3]","I am 5' 5&#34;, slim build.  These are terrible---way too small, very difficult to put on pants (unless you attach them-before putting on your pants--jeans, khaki's-whatever ).  If you do that ansd are wearing a knit pants of any kind---whoops down go pants to hip level.  I found that even with my other pants---the fit is not at all comfortable. I am very ---VERY--disappointed in these and am passing them on to be used for mitten holders for a child. My suggestion--  look elsewear---and perhaps find a boot strap that is adjustable.",1.0,Boot Strap Pants Clips,1384819200,"11 19, 2013","Boot Clips, Boot Straps -- Boot Snugs Boot Straps Pant Clips for Smooth Jeans in Boots (1 Pair, Black) (Black)",12.95,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Boots']","Boot Snugs help keep your pants tucked snugly inside your boots. This prevents the uncomfortable feeling and unsightly look of bunched up pant legs at the knees. One pair will perfectly assist in keeping pants secure all day! Alternative uses include waistband extender, garment cincher for flowy tops, pacifier holder, and mitten holders. Proudly made by women for women in the USA. Now available in two lengths: 3"" regular or 5"" long length. 3"" length ideal for longer length pants (hem hitting below the ankle bone) and 5"" length works better for shorter length pants (hem hitting at the ankle bone or above).",http://ecx.images-amazon.com/images/I/41HJEw7h7BL._SY300_.jpg,data/amazonproduct/images/B00AAGQMEW.jpg
A3VDJBMMRYOC6R,B005UOLTCY,Thomas O'Rourke,"[0, 0]",A very classy tie that balances military decorum with fashion. Great enhancement  to my tie collection and I will wear it often.,5.0,Distinctive yet fashionable!,1401840000,"06 4, 2014",Air Force Woven Plaid 1 Necktie,31.99,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Neckties']","Show your spirit with this handsome tie, made of 100% woven polyester.",http://ecx.images-amazon.com/images/I/41SeLYjNDtL._SY300_.jpg,data/amazonproduct/images/B005UOLTCY.jpg
A15R88NSARYK2R,B002PHLVJA,autumn,"[0, 0]","Love them!! Delivered fast. I wear them to work and im always getting my feet wet, but they keep them dry!",5.0,Great,1385164800,"11 23, 2013","Sloggers  Women's Rain and Garden Shoe with &quot;All-Day-Comfort&quot; Insole, Midsummer Black Print - Wo's size 6 - Style 5102BK06",22.42,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Rain Footwear']","Women's Garden Shoe Midsummer, 6, (Black), Ea.",http://ecx.images-amazon.com/images/I/41iIJB1MkAL._SX300_.jpg,data/amazonproduct/images/B002PHLVJA.jpg
AWHW07LV634F4,B00077ALQ4,Eyal Teler,"[9, 10]","If you've ever used a digital watch, you'd be amazed how much less functional this watch is compared to a Casio (or whatever) watch. You have to buy extra applications to make this watch more than a primitive one, and that's a hassle. Putting better watch functionaly would IMO have made it more appealing to those looking for a good watch, instead of just geeks who want cool gadgets -- like me.As a Palm, it's limited by size and lack of keys. Some apps don't work and some are hard to use, because the display or controls are too small.All that said, it's still the best geek toy you can have on your wrist. It's useful as a basic PDA, and the battery hasn't been a serious problem for me, since the watch can recharge from a standard USB cable, so just hooking it up to the computer or a laptop for a couple of hours a day is enough -- I just come home, put it to recharge, and this works fine for me.I bought it a few month ago at several times the current price, and IMO at the current price it's a must have for any gadget geek. I'd buy a spare if I could (but I don't live in the US, so can only do that when I visit). If it had more watch functionality I might have recommended it to others, too (like my sister, who was always a Casio fan, but never had a PDA).",3.0,"Great geek toy, not a great watch",1132444800,"11 20, 2005",Fossil Abacus AU5005 Wrist PDA with Palm OS - Black,21.99,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']","Check more than just the time with this Wrist PDA watch, a revolutionary personal organizer cleverly disguised as a stylish wristwatch. Powered by the Palm OS platform this watch can store hundreds of contacts, check your calendar, and make a To-Do list from its surprisingly big 8 MB of memory. Other features include convenient drop-down menus, alarm reminder window for recurring appointments, a memo pad, and a selection of different time and date displays to give your Wrist PDA its own personalized 'dial' when not in PDA mode. A stylus is integrated into the buckle.Palm OSThe world's most popular handheld platform.Touch Screen InputStylus integrated into the buckle for easy Jot input.8 MB MemoryEnough space to store thousands of addresses, years of appointments, hundreds of to do items, notes, memos, and still have space left for additional applications.Customizable Watch DialsSelect from an assortment of different time and date displays to give your Wrist PDA its own personal look and feel when not in PDA mode.StylusStored in the watch band buckle.&nbsp;Address BookKeep track of thousands of contacts including names, email addresses, phone numbers, addresses, and attach notes. Convenient drop-down menus allow you to organize different categories.Date BookStore and recall all of your business and personal appointments in a fully functional date book that features day, week, and month views. Also supports repeating appointments, notes, and alarm reminder window functions.To Do ListFor those people on the go, view thousands of checked and unchecked to do notes, with the capability to view independent categories through convenient drop-down menus.Memo PadJot meeting notes and personal reminders with just as much ease and comfort as if performed with pen and paper.TimeSelect from an assortment of different time and date displays to give your Wrist PDA its own personal look and feel when not in PDA mode.Technical SpecificationsOperating System: Palm OS 4.1CPU: Motorola Dragonball Super VZ 66MHzMemory: 8 MB (RAM), 4 MB (Flash) (approximately 7.7MB RAM available)Display: 160 x 160 pixels, 16 level grayscale, EL backlight, Touch ScreenBuilt-in Applications: Address Book, Date Book, To Do List, Memo Pad, Calculator, TimeThird-Party Aplication Support: Will run most Palm OS applications (We recommend you use applications designed to take advantage of the special features of the Wrist PDA such as the Rocker Switch and the larger font sets.)Interface: USBInfrared Port: IRDA (v1.2a) (communicates with all Palm OS devices)Battery Life: Approximately 3-4 days (Based on an average use of 30 minutes per day, with no backlight or IR. The battery life varies depending on the temperature and conditions of use.)Power Requirements: AC power Adaptor (100V - 240V), DC output (6V), Lithium-ion rechargeable battery (internal)Warranty: 90 day factory warranty",http://ecx.images-amazon.com/images/I/416CHKGAGRL._SY300_.jpg,data/amazonproduct/images/B00077ALQ4.jpg
AY6PCWYUBVU1D,B001AQON3S,Private,"[1, 2]",Within the first week of use threads began separating from both sides of the band and the hook & loop strap started to lose hold & curl up on the end which causes it to catch on clothing.I would not recommend this band.,2.0,Poor quality,1362528000,"03 6, 2013",Chums The Band 20mm Wide Watch Band,8.99,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Watch Bands']","The Band is the ultimate action sports watchband when it comes to holding your valuable (or not so valuable) timepiece, GPS or monitor to your wrist. The Band is incredibly durable, and it's unique nylon wrap-around watch strap design, can handle any use and abuse you can dish out. 3/4"" / 20mm size fits most standard watches on the market. Soft 1.5"" wide base webbing for comfort and durability. Double wrap-around hook/loop design holds tight under all conditions.",http://ecx.images-amazon.com/images/I/410aRln4NDL._SY300_.jpg,data/amazonproduct/images/B001AQON3S.jpg
A3JBMGI7M8AJX0,B003XF8RWC,Molly Jennings,"[1, 1]",I really like the concept of this. And Mine arrived brand new but It had the weirdest plastic or gas smell. Hmm,4.0,Decent,1372291200,"06 27, 2013",KANGAROO KEEPER (Tan),11.76,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Accessories', 'Handbag Accessories', 'Handbag Organizers']","Set of 2: 1 regular, 1 large. As seen on TV. The incredible bag organizer. Instantly organize your bag! Change bags in a breeze! Fits small & large bags! Reversible for even more room! Keeps items neat and secure with a place for everything! Reverse the small bag & place inside large bag for even more organization. Always find what you need in a flash! Makes changing handbags fast and easy - no mess! Made in Ningbo, China.",http://ecx.images-amazon.com/images/I/51U04RtUJrL._SY300_.jpg,data/amazonproduct/images/B003XF8RWC.jpg
A27JA9D1FEQO9N,B006GN76L6,"Terri ""^..^""","[0, 0]",I needed a bra for a backless formal dress on a recent cruise. This worked very well.  I practiced applying it several times before actual formal night.  Served the purpose very well.  I'm a very large C+ & had to work on getting the outer corner up high enough to lift & support.  It just took some practice!  Cleans up much easier than my old cloth covered stick on.  Looks very natural & my husband thought it was very sexy!,5.0,Great for backless & formal wear!,1378339200,"09 5, 2013",Self Adhesive Silicone Nu Color Backless Strapless Bra (Size D),5.3,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Lingerie, Sleep & Lounge', 'Intimates', 'Accessories', 'Adhesive Bras']",Self Adhesive Silicone Nude Color Backless Strapless Bra Cup Size D Brand New With Box,http://ecx.images-amazon.com/images/I/41Pe%2BnmxfvL._SY300_.jpg,data/amazonproduct/images/B006GN76L6.jpg
A2X3HBSII0ORT,B0029XAK7Y,Shannon Hanlon,"[0, 0]",This thing is amazing. I've bought two for my husband and only because the first one got lost (my fault). He absolutely loves this wallet and raves about it to every guy he knows,5.0,Love it!,1392940800,"02 21, 2014",Spec-Ops Brand T.H.E. Wallet,29.95,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Wallets, Card Cases & Money Organizers', 'Wallets']","Features & Benefits:    3 carrying options: back pocket, worn around the neck, or belt- mounted.    Inside and outside ID windows (with non-glare finish).    Mid-sized; Holds a passport, yet fits in back pockets.    Exclusive ""SHARK-BITE,"" an ultra-secure closure that has no hook & loop, buckles or snaps to wear out (or make noise).    Super-durable! Made from Cordura 1000D. Nylon fabric and Nylon pack cloth (double stitched  and bar-tacked at critical stress points).    Measures 4""x 5.25""    &#x2022; 100% Made In The U.S.A. - GUARANTEED FOR LIFE!    Available in assorted colors.",http://ecx.images-amazon.com/images/I/418shk4azpL._SY300_.jpg,data/amazonproduct/images/B0029XAK7Y.jpg
ACZ2B2J653UZV,B00B2IN9EI,Alexandre Ferrari,"[0, 0]","Beautiful, confortable, funcion and very good price. I use in my trainings and my days. I recomend all times products.",5.0,Perfect for training,1399766400,"05 11, 2014","Timex T5K726F5 Men's Ironman Target Trainer TapScreen Heart Rate Monitor with Resin Strap Watch, Black/Yellow, Full-Size",85.49,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","The Timex Ironman Target Trainer integrates advanced training features into our latest, award-winning Sleek design. With an extra large display, multi-workout memory, digital heart rate, audible pace alerts, and TapScreen Technology, you can stay on target and in your zone without breaking stride.",http://ecx.images-amazon.com/images/I/51j1GNMNpRL._SX300_.jpg,data/amazonproduct/images/B00B2IN9EI.jpg
